model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_stacked_v6,SGD,1e-04,"[0.5217232704162598, 0.5572289228439331, 0.589996337890625, 0.5945600867271423, 0.6004015803337097, 0.597663402557373, 0.6132712960243225, 0.6125410795211792, 0.6018620133399963, 0.6044176816940308, 0.60651695728302, 0.6110807061195374, 0.600949227809906, 0.6059693098068237, 0.6100766658782959, 0.6093464493751526, 0.5969331860542297, 0.6085250377655029, 0.6063344478607178, 0.6098028421401978, 0.6095290184020996, 0.5948339104652405, 0.6006754040718079, 0.6167396903038025, 0.5962942838668823, 0.612084686756134, 0.6069733500480652, 0.5891748666763306, 0.6104417443275452, 0.6147316694259644]","[0.5434306859970093, 0.5795620679855347, 0.5839415788650513, 0.5948905348777771, 0.5945255756378174, 0.6025547385215759, 0.6076642274856567, 0.6025547385215759, 0.6058394312858582, 0.6040145754814148, 0.596350371837616, 0.5992700457572937, 0.5978102087974548, 0.6025547385215759, 0.5985401272773743, 0.5992700457572937, 0.6014598608016968, 0.5974452495574951, 0.6003649830818176, 0.5967153310775757, 0.598905086517334, 0.6014598608016968, 0.6021897792816162, 0.6058394312858582, 0.6014598608016968, 0.6010949015617371, 0.6010949015617371, 0.598905086517334, 0.5956204533576965, 0.5978102087974548]",0.7901136664023262,0.2603550295857988
model_stacked_v6,Adam,0.001,"[0.5597845911979675, 0.5885359644889832, 0.5710113048553467, 0.5532128810882568, 0.6504198908805847, 0.6431179046630859, 0.6637458801269531, 0.6637458801269531, 0.623037576675415, 0.6637458801269531, 0.6500547528266907, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6599123477935791, 0.6403797268867493, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6608251333236694, 0.6156443953514099, 0.5282949805259705]","[0.6613138914108276, 0.5470802783966064, 0.6481751799583435, 0.33175182342529297, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.33175182342529297]",0.0,1.0
model_stacked_v6,Adam,0.0014,"[0.5401606559753418, 0.5704636573791504, 0.5507484674453735, 0.5635268092155457, 0.5598758459091187, 0.5502008199691772, 0.6031398177146912, 0.6044176816940308, 0.5613362789154053, 0.5711938738822937, 0.567725419998169, 0.5799561738967896, 0.5925520062446594, 0.57174152135849, 0.5357794761657715, 0.5761227011680603, 0.5821467638015747, 0.582694411277771, 0.5774005055427551, 0.5962029695510864, 0.582876980304718, 0.5657173991203308, 0.5620664358139038, 0.5759401321411133, 0.5304855704307556, 0.5693683624267578, 0.6020445227622986, 0.529390275478363, 0.5418035984039307, 0.5646221041679382]","[0.668248176574707, 0.33175182342529297, 0.668248176574707, 0.33175182342529297, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.33175182342529297, 0.668248176574707, 0.33175182342529297, 0.668248176574707, 0.33175182342529297, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.33175182342529297, 0.33175182342529297, 0.668248176574707, 0.668248176574707, 0.33175182342529297]",0.0,1.0
