model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_biggest_lstm,Adagrad,0.008,"[0.5069368481636047, 0.5000912547111511, 0.5026469230651855, 0.496349036693573, 0.4957101047039032, 0.4958926737308502, 0.4958926737308502, 0.49534502625465393, 0.4950712025165558, 0.49424973130226135, 0.4939759075641632, 0.4940671920776367, 0.4938846230506897, 0.4938846230506897, 0.4940671920776367, 0.4940671920776367, 0.4940671920776367, 0.4938846230506897, 0.49543628096580505, 0.49598392844200134, 0.4951624572277069, 0.49552756547927856, 0.4958013892173767, 0.4957101047039032, 0.4958013892173767, 0.49552756547927856, 0.49534502625465393, 0.49543628096580505, 0.4956188499927521, 0.49552756547927856]","[0.5554744601249695, 0.5277372002601624, 0.5058394074440002, 0.5014598369598389, 0.5018247961997986, 0.4978102147579193, 0.4978102147579193, 0.49635037779808044, 0.4952554702758789, 0.4945255517959595, 0.4945255517959595, 0.4945255517959595, 0.49379563331604004, 0.49379563331604004, 0.4930656850337982, 0.49197080731391907, 0.4905109405517578, 0.4905109405517578, 0.4930656850337982, 0.4945255517959595, 0.49671533703804016, 0.49671533703804016, 0.49817517399787903, 0.4952554702758789, 0.4948905110359192, 0.4927007257938385, 0.4927007257938385, 0.49197080731391907, 0.4927007257938385, 0.4927007257938385]",0.2809939201691779,0.8698224852071006
model_bigger_biggest_lstm,Adagrad,0.001,"[0.49424973130226135, 0.4952537417411804, 0.49598392844200134, 0.49552756547927856, 0.4957101047039032, 0.4956188499927521, 0.49552756547927856, 0.49543628096580505, 0.4956188499927521, 0.4957101047039032, 0.4957101047039032, 0.4956188499927521, 0.4956188499927521, 0.4958926737308502, 0.4958926737308502, 0.49598392844200134, 0.49598392844200134, 0.4958926737308502, 0.4958926737308502, 0.49598392844200134, 0.4958926737308502, 0.4958926737308502, 0.4958926737308502, 0.4958926737308502, 0.4958926737308502, 0.4958013892173767, 0.4957101047039032, 0.4958013892173767, 0.4958926737308502, 0.4958926737308502]","[0.49124088883399963, 0.4905109405517578, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.49197080731391907, 0.49197080731391907, 0.4927007257938385, 0.4927007257938385, 0.49197080731391907, 0.49197080731391907, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.4905109405517578, 0.4905109405517578, 0.4905109405517578, 0.4905109405517578, 0.4905109405517578, 0.4905109405517578, 0.4905109405517578, 0.4897810220718384, 0.4897810220718384, 0.4897810220718384, 0.4897810220718384, 0.4897810220718384, 0.4897810220718384, 0.4897810220718384]",0.2669838752312979,0.8816568047337278
model_bigger_biggest_lstm,Adagrad,0.002,"[0.49288061261177063, 0.49552756547927856, 0.49534502625465393, 0.4952537417411804, 0.49543628096580505, 0.4957101047039032, 0.4958013892173767, 0.4958926737308502, 0.4958013892173767, 0.4958926737308502, 0.4957101047039032, 0.49552756547927856, 0.4956188499927521, 0.4958926737308502, 0.49607521295547485, 0.49607521295547485, 0.49598392844200134, 0.49607521295547485, 0.4958926737308502, 0.4956188499927521, 0.4958926737308502, 0.4958013892173767, 0.49598392844200134, 0.49598392844200134, 0.49598392844200134, 0.49607521295547485, 0.49598392844200134, 0.49607521295547485, 0.49607521295547485, 0.49607521295547485]","[0.49197080731391907, 0.49197080731391907, 0.49197080731391907, 0.4927007257938385, 0.49197080731391907, 0.49197080731391907, 0.49197080731391907, 0.49197080731391907, 0.4927007257938385, 0.4927007257938385, 0.4927007257938385, 0.4927007257938385, 0.49197080731391907, 0.49197080731391907, 0.49197080731391907, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.49124088883399963, 0.49160584807395935, 0.49160584807395935, 0.49160584807395935, 0.49160584807395935, 0.49160584807395935, 0.49087589979171753, 0.49087589979171753, 0.49087589979171753, 0.49087589979171753, 0.49087589979171753]",0.26671953476077187,0.8905325443786982
model_bigger_biggest_lstm,Adam,0.001,"[0.4308141767978668, 0.4312705397605896, 0.4305403530597687, 0.4300839602947235, 0.4313618242740631, 0.4323658347129822, 0.43282219767570496, 0.440306693315506, 0.42351222038269043, 0.4344651401042938, 0.4323658347129822, 0.43346112966537476, 0.4342825710773468, 0.43391749262809753, 0.43829864263534546, 0.43647316098213196, 0.458561509847641, 0.45281124114990234, 0.46084338426589966, 0.4598393440246582, 0.4519897699356079, 0.4586527943611145, 0.4616648554801941, 0.4538152515888214, 0.48576122522354126, 0.4269806444644928, 0.4866739809513092, 0.4689667820930481, 0.4598393440246582, 0.4757210612297058]","[0.4058394134044647, 0.37810218334198, 0.3744525611400604, 0.37518247961997986, 0.40656933188438416, 0.3952554762363434, 0.39452555775642395, 0.5273722410202026, 0.4003649652004242, 0.4127737283706665, 0.3934306502342224, 0.38978102803230286, 0.39160585403442383, 0.4029197096824646, 0.44781023263931274, 0.4656934440135956, 0.4952554702758789, 0.5127737522125244, 0.5277372002601624, 0.6295620203018188, 0.6178832054138184, 0.5583941340446472, 0.5394160747528076, 0.5178832411766052, 0.6328467130661011, 0.39379560947418213, 0.5510948896408081, 0.6507299542427063, 0.4970802962779999, 0.6065693497657776]",0.6592651334919376,0.363905325443787
model_bigger_biggest_lstm,Adam,0.0012,"[0.4647681713104248, 0.5103139877319336, 0.43583425879478455, 0.47973713278770447, 0.48201897740364075, 0.45034682750701904, 0.4758123457431793, 0.4995436370372772, 0.48019349575042725, 0.48393574357032776, 0.4543628990650177, 0.46622854471206665, 0.4800109565258026, 0.4659547209739685, 0.46631982922554016, 0.4659547209739685, 0.4671413004398346, 0.46978825330734253, 0.5857064723968506, 0.4987221658229828, 0.4636728763580322, 0.4325483739376068, 0.46677619218826294, 0.4317269027233124, 0.4500730335712433, 0.5125958323478699, 0.4294450581073761, 0.43273091316223145, 0.43510404229164124, 0.43282219767570496]","[0.5098540186882019, 0.5262773633003235, 0.4248175323009491, 0.6306569576263428, 0.472627729177475, 0.48394161462783813, 0.4777372181415558, 0.5930656790733337, 0.6186131238937378, 0.5996350646018982, 0.49124088883399963, 0.4970802962779999, 0.5047445297241211, 0.5069342851638794, 0.5080292224884033, 0.5131387114524841, 0.517153263092041, 0.517153263092041, 0.7401459813117981, 0.3660583794116974, 0.36970803141593933, 0.36751824617385864, 0.3686131238937378, 0.3638686239719391, 0.43905109167099, 0.36496350169181824, 0.3569343090057373, 0.36021897196769714, 0.3470802903175354, 0.3638686239719391]",0.11551678561987841,1.0
model_bigger_biggest_lstm,Adam,0.0014,"[0.489047110080719, 0.4569185972213745, 0.44989046454429626, 0.46212121844291687, 0.4336436688899994, 0.44021540880203247, 0.4379335641860962, 0.4524461627006531, 0.43829864263534546, 0.5127784013748169, 0.5335888862609863, 0.5078495740890503, 0.5127784013748169, 0.44989046454429626, 0.45646220445632935, 0.5559510588645935, 0.5626140832901001, 0.560606062412262, 0.525556743144989, 0.5121394395828247, 0.5042898654937744, 0.5077583193778992, 0.5124132633209229, 0.4968966841697693, 0.4810149669647217, 0.451259583234787, 0.48274916410446167, 0.43391749262809753, 0.44377508759498596, 0.4422234296798706]","[0.35291969776153564, 0.3525547385215759, 0.3715328574180603, 0.36569342017173767, 0.36970803141593933, 0.3828467130661011, 0.37262773513793945, 0.35036495327949524, 0.40182483196258545, 0.35583940148353577, 0.4799270033836365, 0.44051095843315125, 0.43905109167099, 0.359124094247818, 0.46277371048927307, 0.46277371048927307, 0.4266423285007477, 0.40145984292030334, 0.3693430721759796, 0.49160584807395935, 0.5332117080688477, 0.5321167707443237, 0.47007298469543457, 0.36788320541381836, 0.3667883276939392, 0.4653284549713135, 0.3671532869338989, 0.3744525611400604, 0.4295620322227478, 0.37773722410202026]",0.1282051282051282,1.0
model_bigger_biggest_lstm,Adam,0.0018,"[0.4349215030670166, 0.5045636892318726, 0.5409821271896362, 0.5138736963272095, 0.5083059668540955, 0.5138736963272095, 0.5815991163253784, 0.45600584149360657, 0.5283862948417664, 0.4633990526199341, 0.5261957049369812, 0.5148776769638062, 0.5098575949668884, 0.5067542791366577, 0.5104965567588806, 0.5503833293914795, 0.5272909998893738, 0.5290251970291138, 0.5562248826026917, 0.5440854430198669, 0.5579590797424316, 0.547918975353241, 0.5557685494422913, 0.5557685494422913, 0.5526652336120605, 0.5553121566772461, 0.5460934638977051, 0.4938846230506897, 0.5102227330207825, 0.5401606559753418]","[0.3708029091358185, 0.42153283953666687, 0.49854013323783875, 0.4781021773815155, 0.3759123980998993, 0.517153263092041, 0.610948920249939, 0.55474454164505, 0.3448905050754547, 0.3540146052837372, 0.4930656850337982, 0.5386861562728882, 0.5478101968765259, 0.686496376991272, 0.5419707894325256, 0.581751823425293, 0.535401463508606, 0.5664233565330505, 0.5248175263404846, 0.5788320899009705, 0.472627729177475, 0.46934306621551514, 0.4715328514575958, 0.48175182938575745, 0.46934306621551514, 0.4708029329776764, 0.47226276993751526, 0.4437956213951111, 0.5120437741279602, 0.5116788148880005]",0.2831086439333862,0.8816568047337278
model_bigger_biggest_lstm,Adam,0.002,"[0.6010405421257019, 0.5676341652870178, 0.5219970941543579, 0.5394304394721985, 0.5297554135322571, 0.5503833293914795, 0.5816903710365295, 0.5351405739784241, 0.5381526350975037, 0.5857064723968506, 0.5377874970436096, 0.5617926120758057, 0.5786783695220947, 0.5748448371887207, 0.5631617307662964, 0.5504746437072754, 0.5583242177963257, 0.5611537098884583, 0.5568638443946838, 0.5543994307518005, 0.5541256070137024, 0.5538517832756042, 0.5551295876502991, 0.5481927990913391, 0.5617013573646545, 0.5483753085136414, 0.5303943157196045, 0.5381526350975037, 0.5089448690414429, 0.5617013573646545]","[0.5087591409683228, 0.5116788148880005, 0.47481751441955566, 0.5211678743362427, 0.4835766553878784, 0.4857664108276367, 0.49416059255599976, 0.47737225890159607, 0.5105839371681213, 0.5040146112442017, 0.4897810220718384, 0.5014598369598389, 0.5029197335243225, 0.4970802962779999, 0.5065693259239197, 0.4978102147579193, 0.5069342851638794, 0.5007299184799194, 0.5142335891723633, 0.5222627520561218, 0.49927008152008057, 0.5040146112442017, 0.5058394074440002, 0.4956204295158386, 0.4974452555179596, 0.5237226486206055, 0.4788321256637573, 0.5222627520561218, 0.49197080731391907, 0.5244525671005249]",0.38540840602696275,0.606508875739645
model_bigger_biggest_lstm,Adam,0.01,"[0.5127784013748169, 0.44797369837760925, 0.43145307898521423, 0.4221431314945221, 0.4220518469810486, 0.49470609426498413, 0.42177802324295044, 0.43647316098213196, 0.4335523843765259, 0.41876596212387085, 0.4237860441207886, 0.42232567071914673, 0.42360350489616394, 0.41648411750793457, 0.4167579412460327, 0.420956552028656, 0.41812705993652344, 0.41949617862701416, 0.41876596212387085, 0.41894853115081787, 0.41995254158973694, 0.4195874333381653, 0.4240598678588867, 0.41821831464767456, 0.42296457290649414, 0.42433369159698486, 0.42232567071914673, 0.42433369159698486, 0.4275282919406891, 0.4288061261177063]","[0.6543795466423035, 0.34379562735557556, 0.34525546431541443, 0.3419708013534546, 0.3277372121810913, 0.35766422748565674, 0.3693430721759796, 0.3423357605934143, 0.34051093459129333, 0.32883211970329285, 0.3302919566631317, 0.3368613123893738, 0.3397810161113739, 0.34051093459129333, 0.34051093459129333, 0.34306567907333374, 0.34124088287353516, 0.34124088287353516, 0.34087592363357544, 0.3416058421134949, 0.3419708013534546, 0.3416058421134949, 0.3711678683757782, 0.34087592363357544, 0.3423357605934143, 0.3423357605934143, 0.3569343090057373, 0.34343066811561584, 0.33832117915153503, 0.36277371644973755]",0.11842453079566481,1.0
model_bigger_biggest_lstm,Nadam,0.001,"[0.43227455019950867, 0.43647316098213196, 0.4360167980194092, 0.4354691505432129, 0.4361993372440338, 0.43656444549560547, 0.43692952394485474, 0.4366557002067566, 0.4367469847202301, 0.43692952394485474, 0.4372946321964264, 0.4366557002067566, 0.4372946321964264, 0.4373859167098999, 0.43756845593452454, 0.43765974044799805, 0.43829864263534546, 0.4372946321964264, 0.4381161034107208, 0.437477171421051, 0.4381161034107208, 0.43893757462501526, 0.440306693315506, 0.4393026530742645, 0.4397590458393097, 0.4398503005504608, 0.44003286957740784, 0.440306693315506, 0.4416757822036743, 0.4435012638568878]","[0.37226277589797974, 0.37700730562210083, 0.37700730562210083, 0.37700730562210083, 0.37737226486206055, 0.37737226486206055, 0.37737226486206055, 0.37737226486206055, 0.37737226486206055, 0.37773722410202026, 0.37773722410202026, 0.3759123980998993, 0.3759123980998993, 0.3762773871421814, 0.3759123980998993, 0.37737226486206055, 0.37481752038002014, 0.3762773871421814, 0.37518247961997986, 0.3744525611400604, 0.3766423463821411, 0.37956205010414124, 0.3762773871421814, 0.3740876019001007, 0.37518247961997986, 0.3744525611400604, 0.37481752038002014, 0.37773722410202026, 0.3813868761062622, 0.3832116723060608]",0.13428495902722706,1.0
