model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_biggest_lstm_v8,SGD,1e-04,"[0.6498392224311829, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
model_bigger_biggest_lstm_v8,Adam,0.001,"[0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
model_bigger_biggest_lstm_v8,Adam,0.0014,"[0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6861736178398132]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
