model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_stacked_v6,SGD,1e-04,"[0.6861736178398132, 0.6861736178398132, 0.6861736178398132, 0.6858521103858948, 0.6813504695892334, 0.6475884318351746, 0.641961395740509, 0.5980707406997681, 0.47909969091415405, 0.5858520865440369, 0.585048258304596, 0.5890675187110901, 0.5303858518600464, 0.5313504934310913, 0.578135073184967, 0.5553054809570312, 0.4946945309638977, 0.5316720008850098, 0.5147910118103027, 0.5725080370903015, 0.49051445722579956, 0.5466237664222717, 0.5401929020881653, 0.543890655040741, 0.5332797169685364, 0.5053054690361023, 0.5723472833633423, 0.5583600997924805, 0.5745980739593506, 0.5254019498825073]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7016077041625977, 0.6713826656341553, 0.6263665556907654, 0.5935691595077515, 0.6167202591896057, 0.6154341101646423, 0.663022518157959, 0.5652732849121094, 0.5080385804176331, 0.554983913898468, 0.5652732849121094, 0.5479099750518799, 0.5633440613746643, 0.5279742479324341, 0.5131832957267761, 0.5279742479324341, 0.5421221852302551, 0.5163987278938293, 0.5080385804176331, 0.5504823327064514, 0.5543408393859863, 0.5299035310745239, 0.5601286292076111, 0.5588424205780029, 0.5588424205780029, 0.5614147782325745, 0.5594855546951294]",0.17314814814814813,0.9095022624434389
model_stacked_v6,Adam,0.001,"[0.5155948400497437, 0.5003215670585632, 0.5109325051307678, 0.4794212281703949, 0.490996778011322, 0.41672027111053467, 0.5598070621490479, 0.5446945428848267, 0.4237942099571228, 0.5832797288894653, 0.45530545711517334, 0.5334405303001404, 0.4244372844696045, 0.4610932469367981, 0.5604501366615295, 0.490996778011322, 0.45466238260269165, 0.4525723457336426, 0.31961414217948914, 0.6144694685935974, 0.35241156816482544, 0.45369774103164673, 0.440514475107193, 0.5652732849121094, 0.5067524313926697, 0.4511254131793976, 0.6861736178398132, 0.5035369992256165, 0.6530546545982361, 0.37459805607795715]","[0.4733119010925293, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
model_stacked_v6,Adam,0.0014,"[0.41028937697410583, 0.36784565448760986, 0.6861736178398132, 0.4762057960033417, 0.5906752347946167, 0.44469451904296875, 0.6106109619140625, 0.5353697538375854, 0.40064308047294617, 0.5913183093070984, 0.5646302103996277, 0.5707395672798157, 0.3742765188217163, 0.40128618478775024, 0.581028938293457, 0.5192925930023193, 0.38006430864334106, 0.3832797408103943, 0.3138263523578644, 0.6472668647766113, 0.4032154381275177, 0.5045015811920166, 0.3704180121421814, 0.5559485554695129, 0.5102893710136414, 0.3942122161388397, 0.6861736178398132, 0.5527331233024597, 0.6675240993499756, 0.3688102960586548]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
