model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_one_layer_ltsm,SGD,1e-04,"[0.34790995717048645, 0.336977481842041, 0.44405144453048706, 0.39903536438941956, 0.43553054332733154, 0.4239549934864044, 0.4086816608905792, 0.4368167221546173, 0.3474276661872864, 0.49501606822013855, 0.5207395553588867, 0.5286173820495605, 0.4229903519153595, 0.4564308822154999, 0.5316720008850098, 0.49356913566589355, 0.4345659017562866, 0.4839228391647339, 0.4887459874153137, 0.544051468372345, 0.43344050645828247, 0.5136656165122986, 0.5135048031806946, 0.518006443977356, 0.5041800737380981, 0.4765273332595825, 0.5355305671691895, 0.514951765537262, 0.5336012840270996, 0.4914790987968445]","[0.3755626976490021, 0.33890676498413086, 0.5234726667404175, 0.36463022232055664, 0.35176849365234375, 0.3209003210067749, 0.31704181432724, 0.44951769709587097, 0.5504823327064514, 0.6848874688148499, 0.4810289442539215, 0.35241156816482544, 0.49260449409484863, 0.5067524313926697, 0.4662379324436188, 0.5048231482505798, 0.47845658659935, 0.4816720187664032, 0.4977492094039917, 0.48038583993911743, 0.47974276542663574, 0.4778135120868683, 0.5112540125846863, 0.5112540125846863, 0.5003215670585632, 0.5324758887290955, 0.5009646415710449, 0.5106109380722046, 0.5093247294425964, 0.5138263702392578]",1.0,0.0
model_one_layer_ltsm,Adam,0.001,"[0.674919605255127, 0.46848875284194946, 0.6861736178398132, 0.663022518157959, 0.6861736178398132, 0.5372990369796753, 0.6472668647766113, 0.5398713946342468, 0.39839228987693787, 0.572025716304779, 0.6861736178398132, 0.5868167281150818, 0.38842442631721497, 0.3993569016456604, 0.5800642967224121, 0.5292604565620422, 0.35787782073020935, 0.35787782073020935, 0.3138263523578644, 0.6405144929885864, 0.3138263523578644, 0.4823151230812073, 0.40418004989624023, 0.5601286292076111, 0.5115755796432495, 0.4000000059604645, 0.6774919629096985, 0.5842443704605103, 0.6861736178398132, 0.3826366662979126]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
model_one_layer_ltsm,Adam,0.0014,"[0.3826366662979126, 0.3543408215045929, 0.6848874688148499, 0.5244373083114624, 0.6717041730880737, 0.4938906729221344, 0.6318327784538269, 0.5353697538375854, 0.40128618478775024, 0.5913183093070984, 0.6350482106208801, 0.5832797288894653, 0.37684887647628784, 0.40128618478775024, 0.581028938293457, 0.5192925930023193, 0.38006430864334106, 0.3832797408103943, 0.3138263523578644, 0.6508038640022278, 0.3138263523578644, 0.5344051718711853, 0.4427652657032013, 0.563987135887146, 0.5115755796432495, 0.41672027111053467, 0.6861736178398132, 0.5649517774581909, 0.6707395315170288, 0.37170419096946716]","[0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
model_bigger_biggest_lstm_v8,SGD,1e-04,"[0.6847267150878906, 0.6723472476005554, 0.686012864112854, 0.6837620735168457, 0.6852089762687683, 0.6784566044807434, 0.6840835809707642, 0.6700964570045471, 0.6315112709999084, 0.6620578765869141, 0.6691318154335022, 0.6721864938735962, 0.6522508263587952, 0.6493569016456604, 0.6655948758125305, 0.6562700867652893, 0.5443729758262634, 0.6409968137741089, 0.6318327784538269, 0.659967839717865, 0.5207395553588867, 0.6405144929885864, 0.6368167400360107, 0.6241157650947571, 0.5594855546951294, 0.4953376352787018, 0.6520900130271912, 0.6366559267044067, 0.6549839377403259, 0.5734726786613464]","[0.7035369873046875, 0.6977491974830627, 0.7035369873046875, 0.7022507786750793, 0.6996784806251526, 0.6816720366477966, 0.6797427535057068, 0.691961407661438, 0.6694533824920654, 0.7035369873046875, 0.6707395315170288, 0.6559485793113708, 0.6713826656341553, 0.6707395315170288, 0.6565916538238525, 0.6643086671829224, 0.6475884318351746, 0.6482315063476562, 0.6463022232055664, 0.6475884318351746, 0.6463022232055664, 0.6282958388328552, 0.6463022232055664, 0.6475884318351746, 0.6270096302032471, 0.6520900130271912, 0.6456591486930847, 0.6533762216567993, 0.6527331471443176, 0.6533762216567993]",0.3861111111111111,0.6289592760180995
model_bigger_biggest_lstm_v8,Adam,0.001,"[0.459003210067749, 0.32668811082839966, 0.6443729996681213, 0.4877813458442688, 0.6128617525100708, 0.46302250027656555, 0.6308681964874268, 0.5398713946342468, 0.4077170491218567, 0.5935691595077515, 0.599035382270813, 0.5585209131240845, 0.3755626976490021, 0.40450161695480347, 0.5768488645553589, 0.5009646415710449, 0.44469451904296875, 0.4138263761997223, 0.3138263523578644, 0.645016074180603, 0.3138263523578644, 0.5475884079933167, 0.4520900249481201, 0.5652732849121094, 0.5102893710136414, 0.4398713707923889, 0.6861736178398132, 0.5649517774581909, 0.6707395315170288, 0.37170419096946716]","[0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
model_bigger_biggest_lstm_v8,Adam,0.0014,"[0.39453375339508057, 0.40739551186561584, 0.6861736178398132, 0.5035369992256165, 0.5919614434242249, 0.44630226492881775, 0.616077184677124, 0.5376206040382385, 0.4070739448070526, 0.5942122340202332, 0.554983913898468, 0.5514469742774963, 0.3755626976490021, 0.40578779578208923, 0.5813505053520203, 0.50289386510849, 0.43729904294013977, 0.4115755558013916, 0.3154340982437134, 0.63408362865448, 0.3138263523578644, 0.5594855546951294, 0.46141478419303894, 0.5652732849121094, 0.5102893710136414, 0.44244372844696045, 0.6861736178398132, 0.5553054809570312, 0.663022518157959, 0.3733119070529938]","[0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.2964630126953125, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875, 0.7035369873046875]",1.0,0.0
