@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

fixation_to_clicks,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.014091,0.077085,118.499151,100.508409,44.19817,45.427333,-1.229162,0.052306,0.05376,-0.001455,-284.187112,-0.336316,-642.983881,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.554524,0.995721,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.554524,0.990035,?,0.994083,0.005,0.001,0,0,0,0,3001,647934,73164,99.526627,52.011834,?
fixation_to_clicks,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7606,846,841,5,0,99.408983,0.591017,0,0,0.014757,0.078404,124.162017,102.287412,44.206941,48.591446,-4.384505,0.052254,0.057437,-0.005183,-325.909458,-0.385236,-737.235948,1,841,1,5,0,0,0,0,0.99409,1,0.997036,?,0.586683,0.996576,0.99409,0.99409,0.00591,0.00591,?,0.99409,?,?,0.586683,0.99074,?,0.99409,0.005,0.001,0.015625,0,15.625,0,3001,647849,73249,99.408983,52.48227,?
fixation_to_clicks,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7606,846,841,5,0,99.408983,0.591017,0,0,0.014299,0.0769,120.310111,100.326058,44.206941,47.564819,-3.357879,0.052254,0.056223,-0.003969,-323.467453,-0.382349,-731.711916,1,841,1,5,0,0,0,0,0.99409,1,0.997036,?,0.468252,0.994022,0.99409,0.99409,0.00591,0.00591,?,0.99409,?,?,0.468252,0.98857,?,0.99409,0.004,0.001,0,0,0,0,3001,647849,73249,99.527187,51.654846,?
fixation_to_clicks,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.012423,0.076558,104.474972,99.820456,44.19817,43.896782,0.301388,0.052306,0.051949,0.000357,-248.905296,-0.294562,-563.157465,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.740357,0.995928,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.740357,0.990202,?,0.994083,0.005,0.001,0,0,0,0,3001,647934,73164,99.408284,50,?
fixation_to_clicks,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.014646,0.077821,123.164352,101.467567,44.19817,45.060081,-0.86191,0.052306,0.053326,-0.00102,-289.659874,-0.342793,-655.366209,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.673333,0.997456,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.673333,0.991637,?,0.994083,0.004,0.001,0,0,0,0,3001,647934,73164,99.408284,51.952663,?
fixation_to_clicks,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.014441,0.077083,121.442618,100.505618,44.19817,45.501392,-1.303222,0.052306,0.053848,-0.001542,-301.594778,-0.356917,-682.36937,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.604286,0.995788,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.604286,0.990341,?,0.994083,0.005,0.002,0.015625,0,15.625,0,3001,647934,73164,99.526627,51.83432,?
fixation_to_clicks,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.015865,0.079595,133.422131,103.781481,44.19817,53.026728,-8.828558,0.052306,0.062754,-0.010448,-358.746756,-0.424552,-811.67784,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.464048,0.99366,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.464048,0.987825,?,0.994083,0.005,0.002,0,0.015625,0,15.625,3001,647934,73164,99.408284,52.662722,?
fixation_to_clicks,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.015474,0.079916,130.130275,104.19983,44.19817,51.549095,-7.350925,0.052306,0.061005,-0.008699,-302.143615,-0.357566,-683.611136,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.487619,0.995097,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.487619,0.989249,?,0.994083,0.005,0.003,0,0,0,0,3001,647934,73164,99.408284,52.485207,?
fixation_to_clicks,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.014329,0.077555,120.503066,101.121246,44.19817,48.210423,-4.012252,0.052306,0.057054,-0.004748,-345.121938,-0.408428,-780.851185,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.549048,0.994519,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.549048,0.988699,?,0.994083,0.005,0.002,0,0,0,0,3001,647934,73164,99.408284,51.420118,?
fixation_to_clicks,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.015097,0.079415,126.960644,103.545637,44.19817,50.213454,-6.015283,0.052306,0.059424,-0.007119,-290.15313,-0.343376,-656.482218,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.535,0.995456,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.535,0.989613,?,0.994083,0.005,0.001,0.015625,0,15.625,0,3001,647934,73164,99.408284,52.366864,?
fixation_to_clicks,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230909.2356,7607,845,840,5,0,99.408284,0.591716,0,0,0.016129,0.07974,135.643011,103.969382,44.19817,52.189714,-7.991543,0.052306,0.061763,-0.009457,-334.605501,-0.395983,-757.057356,1,840,1,5,0,0,0,0,0.994083,1,0.997033,?,0.513571,0.994322,0.994083,0.994083,0.005917,0.005917,?,0.994083,?,?,0.513571,0.988486,?,0.994083,0.005,0.001,0,0.015625,0,15.625,3001,647934,73164,99.408284,53.076923,?
